©╛╥А©Ь,аЖ©╙╪╪╨н╠╦╨п,╟е╥║юо,╠Б©б(║фC),╫ю╣╣(%),юоа╤(hr),╫ц╟ё,юЭ╥б╟е╥║╥╝(╢эю╖ : MWh)
еб╬Г╠╓,╠╓аж╫ц,2018-03-09,5,77,,20,1.42752
еб╬Г╠╓,╠╓аж╫ц,2018-03-09,4.6,81,,21,0.98328
еб╬Г╠╓,╠╓аж╫ц,2018-03-09,3.9,85,,22,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-09,3.3,88,,23,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,2.8,90,,0,0.19656
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,2.7,89,,1,0.15288
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,2.1,94,,2,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.9,95,,3,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.6,97,,4,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.6,97,,5,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.4,97,,6,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.1,98,0,7,0.645252
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,0.9,98,0,8,3.203672
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,1.6,97,0,9,6.999429
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,4,91,0.8,10,15.213788
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,5.3,75,1,11,23.170502
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,8.1,64,1,12,24.925664
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,9.9,45,1,13,24.603609
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,10,40,1,14,23.245833
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,11.6,32,1,15,19.481823
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,12.4,35,1,16,13.419204
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,11.5,38,1,17,5.424585
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,9.6,43,1,18,1.554756
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,7,55,0.3,19,1.23456
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,5.2,67,,20,1.42872
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,4.3,73,,21,0.97248
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,3.6,80,,22,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-10,3.3,72,,23,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,3.4,70,,0,0.19656
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,2.7,74,,1,0.15024
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,2.6,77,,2,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,1.7,84,,3,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,1.6,85,,4,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,1.3,86,,5,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,1.4,89,,6,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,1.4,86,0,7,0.873136
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,2.4,84,0,8,4.50897
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,3.5,79,0.2,9,12.110805
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,5.9,66,1,10,17.628164
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,8.3,62,1,11,21.661577
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,10.2,55,1,12,23.188673
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,12.6,51,1,13,22.991567
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,13.7,45,1,14,21.685622
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,15,39,1,15,17.73916
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,14.9,39,1,16,11.297843
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,14.7,41,1,17,4.334022
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,13.7,43,0.9,18,1.543857
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,12.2,39,0,19,1.2336
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,10.8,56,,20,1.42872
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,9.7,63,,21,0.98208
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,8.2,76,,22,0.19656
еб╬Г╠╓,╠╓аж╫ц,2018-03-11,7.6,78,,23,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,6.5,86,,0,0.19656
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,5.6,90,,1,0.14976
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,5,94,,2,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,4.5,96,,3,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,4.2,97,,4,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,3.6,97,,5,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,3,97,,6,0.0048
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,3,97,0,7,1.196675
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,3.9,95,0.2,8,5.985403
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,5.7,86,1,9,12.988064
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,8.1,70,1,10,17.506451
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,11.1,57,1,11,20.72597
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,14.4,47,1,12,22.438537
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,16.6,45,1,13,22.883646
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,17.5,34,1,14,21.927248
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,17.9,24,1,15,18.534945
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,18.6,18,1,16,12.5363
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,17.8,18,1,17,4.853597
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,15.8,22,1,18,1.585801
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,13.6,39,0.3,19,1.23552
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,12.3,51,,20,1.42992
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,10.9,58,,21,0.97632
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,10.4,64,,22,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-12,9.8,55,,23,0.1968
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,8.3,67,,0,0.19656
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,8.2,68,,1,0.1488
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,8,67,,2,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,6.9,78,,3,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,5.9,77,,4,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,6.7,77,,5,0
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,6.2,78,,6,0.00276
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,6.4,79,0,7,1.549197
еб╬Г╠╓,╠╓аж╫ц,2018-03-13,7.3,78,0.5,8,7.897966
