,연료원,지역세부구분,거래일,기온(°C),습도(%),일조(hr),시간,전력거래량(단위 : MWh)
8417,태양광,광주시,2018-12-17,6.7,52.0,0.0,17,0.206235
8418,태양광,광주시,2018-12-17,6.0,57.0,0.0,18,1.78544
8419,태양광,광주시,2018-12-17,5.8,58.0,0.0,19,1.55346
8420,태양광,광주시,2018-12-17,5.9,58.0,0.0,20,0.34032
8421,태양광,광주시,2018-12-17,5.6,63.0,0.0,21,0.07376
8422,태양광,광주시,2018-12-17,5.4,71.0,0.0,22,0.0
8423,태양광,광주시,2018-12-17,5.3,63.0,0.0,23,0.0
8424,태양광,광주시,2018-12-18,4.4,56.0,0.0,0,0.0
8425,태양광,광주시,2018-12-18,3.8,54.0,0.0,1,0.0
8426,태양광,광주시,2018-12-18,3.0,57.0,0.0,2,0.0
8427,태양광,광주시,2018-12-18,2.7,61.0,0.0,3,0.0
8428,태양광,광주시,2018-12-18,1.7,66.0,0.0,4,0.0
8429,태양광,광주시,2018-12-18,1.5,71.0,0.0,5,0.0
8430,태양광,광주시,2018-12-18,0.9,76.0,0.0,6,0.0
8431,태양광,광주시,2018-12-18,0.5,78.0,0.0,7,0.039412
8432,태양광,광주시,2018-12-18,1.1,75.0,0.0,8,2.108528
8433,태양광,광주시,2018-12-18,2.4,72.0,0.3,9,10.789122
8434,태양광,광주시,2018-12-18,4.5,60.0,0.9,10,16.962132
8435,태양광,광주시,2018-12-18,7.4,55.0,1.0,11,21.744421
8436,태양광,광주시,2018-12-18,8.8,52.0,1.0,12,21.19177
8437,태양광,광주시,2018-12-18,9.0,40.0,1.0,13,16.01993
8438,태양광,광주시,2018-12-18,9.7,40.0,1.0,14,12.751217
8439,태양광,광주시,2018-12-18,8.6,44.0,1.0,15,9.889791
8440,태양광,광주시,2018-12-18,9.1,38.0,1.0,16,3.435277
8441,태양광,광주시,2018-12-18,7.9,41.0,1.0,17,0.358596
8442,태양광,광주시,2018-12-18,6.9,46.0,0.0,18,2.28344
8443,태양광,광주시,2018-12-18,6.3,50.0,0.0,19,2.28964
8444,태양광,광주시,2018-12-18,4.5,55.0,0.0,20,1.13088
8445,태양광,광주시,2018-12-18,4.4,56.0,0.0,21,0.34248
8446,태양광,광주시,2018-12-18,3.9,61.0,0.0,22,0.00896
8447,태양광,광주시,2018-12-18,3.5,65.0,0.0,23,0.0
8448,태양광,광주시,2018-12-19,2.9,70.0,0.0,0,0.0
8449,태양광,광주시,2018-12-19,2.3,75.0,0.0,1,0.0
8450,태양광,광주시,2018-12-19,2.1,76.0,0.0,2,0.0
8451,태양광,광주시,2018-12-19,1.3,80.0,0.0,3,0.0
8452,태양광,광주시,2018-12-19,0.8,83.0,0.0,4,0.0
8453,태양광,광주시,2018-12-19,1.5,82.0,0.0,5,0.0
8454,태양광,광주시,2018-12-19,1.1,82.0,0.0,6,0.0
8455,태양광,광주시,2018-12-19,0.8,84.0,0.0,7,0.011508
8456,태양광,광주시,2018-12-19,1.1,84.0,0.0,8,2.06294
8457,태양광,광주시,2018-12-19,2.6,78.0,0.0,9,6.678158
8458,태양광,광주시,2018-12-19,4.4,73.0,0.3,10,12.359939
8459,태양광,광주시,2018-12-19,7.1,65.0,1.0,11,16.474068
8460,태양광,광주시,2018-12-19,8.8,62.0,1.0,12,17.553922
8461,태양광,광주시,2018-12-19,11.1,61.0,1.0,13,12.678889
8462,태양광,광주시,2018-12-19,11.8,61.0,0.5,14,7.146913
8463,태양광,광주시,2018-12-19,11.7,63.0,0.0,15,4.627762
8464,태양광,광주시,2018-12-19,11.6,65.0,0.0,16,1.493591
8465,태양광,광주시,2018-12-19,10.7,71.0,0.0,17,0.273512
8466,태양광,광주시,2018-12-19,10.3,73.0,0.0,18,2.23254
8467,태양광,광주시,2018-12-19,9.3,81.0,0.0,19,1.45092
8468,태양광,광주시,2018-12-19,9.3,81.0,0.0,20,0.51616
8469,태양광,광주시,2018-12-19,8.7,85.0,0.0,21,0.10952
8470,태양광,광주시,2018-12-19,8.2,88.0,0.0,22,0.0
8471,태양광,광주시,2018-12-19,8.1,88.0,0.0,23,0.00192
8472,태양광,광주시,2018-12-20,7.8,89.0,0.0,0,0.0
8473,태양광,광주시,2018-12-20,7.5,90.0,0.0,1,0.0
8474,태양광,광주시,2018-12-20,7.3,90.0,0.0,2,0.0
8475,태양광,광주시,2018-12-20,7.2,90.0,0.0,3,0.0
8476,태양광,광주시,2018-12-20,7.2,91.0,0.0,4,0.0
8477,태양광,광주시,2018-12-20,7.0,93.0,0.0,5,0.0
8478,태양광,광주시,2018-12-20,7.0,90.0,0.0,6,0.0
8479,태양광,광주시,2018-12-20,7.0,91.0,0.0,7,3.2e-05
8480,태양광,광주시,2018-12-20,6.7,90.0,0.0,8,0.376319
8481,태양광,광주시,2018-12-20,7.3,89.0,0.0,9,1.830527
8482,태양광,광주시,2018-12-20,7.9,87.0,0.0,10,3.569137
8483,태양광,광주시,2018-12-20,8.5,84.0,0.0,11,4.60382
8484,태양광,광주시,2018-12-20,9.3,81.0,0.0,12,6.42188
8485,태양광,광주시,2018-12-20,10.4,76.0,0.0,13,7.730936
8486,태양광,광주시,2018-12-20,11.3,70.0,0.0,14,6.836112
8487,태양광,광주시,2018-12-20,12.2,58.0,0.0,15,6.748022
8488,태양광,광주시,2018-12-20,12.7,58.0,0.7,16,2.805309
8489,태양광,광주시,2018-12-20,11.1,58.0,0.6,17,0.285682
8490,태양광,광주시,2018-12-20,9.4,63.0,0.0,18,1.56158
8491,태양광,광주시,2018-12-20,8.9,68.0,0.0,19,0.648
8492,태양광,광주시,2018-12-20,7.8,74.0,0.0,20,0.26592
8493,태양광,광주시,2018-12-20,7.4,78.0,0.0,21,0.09024
8494,태양광,광주시,2018-12-20,6.5,82.0,0.0,22,0.0
8495,태양광,광주시,2018-12-20,6.1,86.0,0.0,23,0.00192
8496,태양광,광주시,2018-12-21,6.0,87.0,0.0,0,0.0
8497,태양광,광주시,2018-12-21,5.2,90.0,0.0,1,0.0
8498,태양광,광주시,2018-12-21,4.8,93.0,0.0,2,0.0
8499,태양광,광주시,2018-12-21,4.7,93.0,0.0,3,0.0
8500,태양광,광주시,2018-12-21,4.3,95.0,0.0,4,0.0
8501,태양광,광주시,2018-12-21,3.9,95.0,0.0,5,0.0
8502,태양광,광주시,2018-12-21,3.7,97.0,0.0,6,0.0
8503,태양광,광주시,2018-12-21,4.0,96.0,0.0,7,0.026916
8504,태양광,광주시,2018-12-21,3.5,97.0,0.0,8,2.730708
8505,태양광,광주시,2018-12-21,5.0,92.0,0.7,9,8.246093
8506,태양광,광주시,2018-12-21,7.7,82.0,0.8,10,13.039173
8507,태양광,광주시,2018-12-21,9.8,71.0,0.8,11,15.912405
8508,태양광,광주시,2018-12-21,11.8,64.0,0.8,12,5.140903
8509,태양광,광주시,2018-12-21,12.0,62.0,0.0,13,6.227029
8510,태양광,광주시,2018-12-21,13.1,61.0,0.0,14,4.603894
8511,태양광,광주시,2018-12-21,13.6,64.0,0.0,15,3.467072
8512,태양광,광주시,2018-12-21,13.5,64.0,0.0,16,1.327407
8513,태양광,광주시,2018-12-21,13.5,68.0,0.0,17,0.383647
8514,태양광,광주시,2018-12-21,12.2,75.0,0.0,18,2.08016
8515,태양광,광주시,2018-12-21,11.2,80.0,0.0,19,0.72738
8516,태양광,광주시,2018-12-21,10.2,86.0,0.0,20,0.29184
8517,태양광,광주시,2018-12-21,9.3,91.0,0.0,21,0.0816
8518,태양광,광주시,2018-12-21,8.8,94.0,0.0,22,0.0
8519,태양광,광주시,2018-12-21,7.8,97.0,0.0,23,0.00192
8520,태양광,광주시,2018-12-22,7.0,98.0,0.0,0,0.0
8521,태양광,광주시,2018-12-22,6.6,99.0,0.0,1,0.0
8522,태양광,광주시,2018-12-22,5.8,99.0,0.0,2,0.0
8523,태양광,광주시,2018-12-22,5.9,99.0,0.0,3,0.0
8524,태양광,광주시,2018-12-22,5.3,99.0,0.0,4,0.0
8525,태양광,광주시,2018-12-22,5.3,98.0,0.0,5,0.0
8526,태양광,광주시,2018-12-22,4.6,98.0,0.0,6,0.0
8527,태양광,광주시,2018-12-22,3.6,98.0,0.0,7,0.029788
8528,태양광,광주시,2018-12-22,3.9,99.0,0.0,8,2.43663
8529,태양광,광주시,2018-12-22,5.3,98.0,0.8,9,9.207887
8530,태양광,광주시,2018-12-22,8.1,74.0,1.0,10,15.234976
8531,태양광,광주시,2018-12-22,9.5,70.0,1.0,11,20.192324
8532,태양광,광주시,2018-12-22,12.5,57.0,1.0,12,18.25734
8533,태양광,광주시,2018-12-22,13.7,53.0,1.0,13,16.412921
8534,태양광,광주시,2018-12-22,13.5,51.0,1.0,14,10.636744
8535,태양광,광주시,2018-12-22,14.6,50.0,0.8,15,5.466208
8536,태양광,광주시,2018-12-22,13.3,52.0,0.5,16,1.141108
8537,태양광,광주시,2018-12-22,12.0,58.0,0.0,17,0.25928
8538,태양광,광주시,2018-12-22,10.5,65.0,0.0,18,2.2836
8539,태양광,광주시,2018-12-22,9.9,69.0,0.0,19,1.87754
8540,태양광,광주시,2018-12-22,9.5,74.0,0.0,20,0.56416
8541,태양광,광주시,2018-12-22,8.8,83.0,0.0,21,0.13704
8542,태양광,광주시,2018-12-22,8.5,88.0,0.0,22,0.0
8543,태양광,광주시,2018-12-22,8.3,88.0,0.0,23,0.00192
8544,태양광,광주시,2018-12-23,8.2,90.0,0.0,0,0.0
8545,태양광,광주시,2018-12-23,8.0,91.0,0.0,1,0.0
8546,태양광,광주시,2018-12-23,7.6,94.0,0.0,2,0.0
8547,태양광,광주시,2018-12-23,7.0,97.0,0.0,3,0.0
8548,태양광,광주시,2018-12-23,6.1,87.0,0.0,4,0.0
8549,태양광,광주시,2018-12-23,5.6,88.0,0.0,5,0.0
8550,태양광,광주시,2018-12-23,5.0,87.0,0.0,6,0.0
8551,태양광,광주시,2018-12-23,3.7,96.0,0.0,7,0.000336
8552,태양광,광주시,2018-12-23,3.7,97.0,0.0,8,1.918197
8553,태양광,광주시,2018-12-23,4.5,93.0,0.4,9,10.072119
8554,태양광,광주시,2018-12-23,6.3,81.0,1.0,10,16.990157
8555,태양광,광주시,2018-12-23,8.0,68.0,1.0,11,23.11033
8556,태양광,광주시,2018-12-23,9.1,38.0,1.0,12,25.209711
8557,태양광,광주시,2018-12-23,9.6,37.0,1.0,13,24.432462
8558,태양광,광주시,2018-12-23,9.9,31.0,1.0,14,19.623024
8559,태양광,광주시,2018-12-23,10.2,26.0,1.0,15,11.47257
8560,태양광,광주시,2018-12-23,9.8,24.0,1.0,16,3.816857
8561,태양광,광주시,2018-12-23,8.5,22.0,1.0,17,0.385406
8562,태양광,광주시,2018-12-23,7.1,27.0,0.1,18,2.286
8563,태양광,광주시,2018-12-23,6.0,34.0,0.0,19,2.31224
8564,태양광,광주시,2018-12-23,5.0,37.0,0.0,20,1.5516
8565,태양광,광주시,2018-12-23,4.4,49.0,0.0,21,0.34616
8566,태양광,광주시,2018-12-23,3.8,53.0,0.0,22,0.03096
8567,태양광,광주시,2018-12-23,3.3,53.0,0.0,23,0.00288
8568,태양광,광주시,2018-12-24,2.5,56.0,0.0,0,0.0
8569,태양광,광주시,2018-12-24,2.1,59.0,0.0,1,0.0
8570,태양광,광주시,2018-12-24,1.2,60.0,0.0,2,0.0
8571,태양광,광주시,2018-12-24,1.1,65.0,0.0,3,0.0
8572,태양광,광주시,2018-12-24,0.5,65.0,0.0,4,0.0
8573,태양광,광주시,2018-12-24,-0.1,65.0,0.0,5,0.0
8574,태양광,광주시,2018-12-24,-0.2,66.0,0.0,6,0.0
8575,태양광,광주시,2018-12-24,-1.1,70.0,0.0,7,0.029868
8576,태양광,광주시,2018-12-24,-0.8,67.0,0.0,8,3.09139
8577,태양광,광주시,2018-12-24,0.3,61.0,0.9,9,10.914742
8578,태양광,광주시,2018-12-24,1.8,57.0,1.0,10,18.175898
8579,태양광,광주시,2018-12-24,3.3,52.0,1.0,11,23.720381
8580,태양광,광주시,2018-12-24,4.2,49.0,1.0,12,23.194484
8581,태양광,광주시,2018-12-24,4.3,47.0,1.0,13,22.885504
8582,태양광,광주시,2018-12-24,5.4,43.0,1.0,14,19.409935
8583,태양광,광주시,2018-12-24,6.2,42.0,1.0,15,11.488395
8584,태양광,광주시,2018-12-24,4.7,42.0,0.9,16,4.361498
8585,태양광,광주시,2018-12-24,3.9,48.0,1.0,17,0.555179
8586,태양광,광주시,2018-12-24,2.8,52.0,0.2,18,2.28202
8587,태양광,광주시,2018-12-24,1.2,58.0,0.0,19,2.32016
8588,태양광,광주시,2018-12-24,1.0,62.0,0.0,20,1.48704
8589,태양광,광주시,2018-12-24,0.1,66.0,0.0,21,0.3472
8590,태양광,광주시,2018-12-24,0.3,65.0,0.0,22,0.03
8591,태양광,광주시,2018-12-24,0.1,67.0,0.0,23,0.00192
8592,태양광,광주시,2018-12-25,-0.2,70.0,0.0,0,0.0
8593,태양광,광주시,2018-12-25,-0.7,73.0,0.0,1,0.0
8594,태양광,광주시,2018-12-25,-1.3,78.0,0.0,2,0.0
8595,태양광,광주시,2018-12-25,-1.7,74.0,0.0,3,0.0
8596,태양광,광주시,2018-12-25,-1.5,71.0,0.0,4,0.0
8597,태양광,광주시,2018-12-25,-1.3,70.0,0.0,5,0.0
8598,태양광,광주시,2018-12-25,-0.6,60.0,0.0,6,0.0
8599,태양광,광주시,2018-12-25,-0.8,62.0,0.0,7,0.091048
8600,태양광,광주시,2018-12-25,-1.6,69.0,0.0,8,2.955912
8601,태양광,광주시,2018-12-25,-0.2,61.0,0.8,9,10.310533
8602,태양광,광주시,2018-12-25,2.1,42.0,1.0,10,10.436217
8603,태양광,광주시,2018-12-25,3.6,34.0,0.5,11,13.08921
8604,태양광,광주시,2018-12-25,5.4,29.0,0.5,12,8.441505
8605,태양광,광주시,2018-12-25,5.4,40.0,0.1,13,8.625591
8606,태양광,광주시,2018-12-25,6.3,32.0,0.0,14,9.207151
8607,태양광,광주시,2018-12-25,6.2,35.0,0.2,15,3.073025
8608,태양광,광주시,2018-12-25,5.7,37.0,0.0,16,0.668682
8609,태양광,광주시,2018-12-25,5.5,39.0,0.0,17,0.265421
8610,태양광,광주시,2018-12-25,5.4,41.0,0.0,18,2.15046
8611,태양광,광주시,2018-12-25,5.2,42.0,0.0,19,0.93372
8612,태양광,광주시,2018-12-25,5.0,46.0,0.0,20,0.41376
8613,태양광,광주시,2018-12-25,4.8,45.0,0.0,21,0.1056
8614,태양광,광주시,2018-12-25,4.5,45.0,0.0,22,0.0
8615,태양광,광주시,2018-12-25,4.3,53.0,0.0,23,0.00288
8616,태양광,광주시,2018-12-26,4.3,50.0,0.0,0,0.0
8617,태양광,광주시,2018-12-26,4.3,50.0,0.0,1,0.0
8618,태양광,광주시,2018-12-26,3.9,59.0,0.0,2,0.0
8619,태양광,광주시,2018-12-26,3.6,67.0,0.0,3,0.0
8620,태양광,광주시,2018-12-26,3.3,72.0,0.0,4,0.0
8621,태양광,광주시,2018-12-26,2.9,75.0,0.0,5,0.0
8622,태양광,광주시,2018-12-26,2.7,87.0,0.0,6,0.0
8623,태양광,광주시,2018-12-26,2.9,85.0,0.0,7,0.0
8624,태양광,광주시,2018-12-26,3.1,87.0,0.0,8,0.641505
8625,태양광,광주시,2018-12-26,3.7,83.0,0.0,9,3.081875
8626,태양광,광주시,2018-12-26,4.6,82.0,0.0,10,11.213053
8627,태양광,광주시,2018-12-26,6.2,66.0,0.8,11,16.484301
8628,태양광,광주시,2018-12-26,6.8,57.0,0.7,12,20.926815
8629,태양광,광주시,2018-12-26,7.1,40.0,0.9,13,21.729419
8630,태양광,광주시,2018-12-26,7.6,23.0,1.0,14,17.024906
8631,태양광,광주시,2018-12-26,6.7,23.0,1.0,15,8.118862
8632,태양광,광주시,2018-12-26,5.9,24.0,0.5,16,3.193115
8633,태양광,광주시,2018-12-26,5.2,24.0,0.1,17,0.437017
8634,태양광,광주시,2018-12-26,4.4,17.0,0.0,18,1.59772
8635,태양광,광주시,2018-12-26,3.7,20.0,0.0,19,1.33698
8636,태양광,광주시,2018-12-26,2.8,20.0,0.0,20,0.34144
8637,태양광,광주시,2018-12-26,2.2,21.0,0.0,21,0.14472
8638,태양광,광주시,2018-12-26,1.8,19.0,0.0,22,0.0
8639,태양광,광주시,2018-12-26,1.0,18.0,0.0,23,0.00192
8640,태양광,광주시,2018-12-27,0.6,19.0,0.0,0,0.0
8641,태양광,광주시,2018-12-27,0.4,22.0,0.0,1,0.0
8642,태양광,광주시,2018-12-27,0.0,33.0,0.0,2,0.0
8643,태양광,광주시,2018-12-27,-0.4,34.0,0.0,3,0.0
8644,태양광,광주시,2018-12-27,-1.1,38.0,0.0,4,0.0
8645,태양광,광주시,2018-12-27,-2.1,46.0,0.0,5,0.0
8646,태양광,광주시,2018-12-27,-2.9,51.0,0.0,6,0.0
8647,태양광,광주시,2018-12-27,-3.7,55.0,0.0,7,0.01662
8648,태양광,광주시,2018-12-27,-4.6,59.0,0.0,8,2.945691
8649,태양광,광주시,2018-12-27,-4.4,46.0,0.9,9,11.684375
8650,태양광,광주시,2018-12-27,-3.3,35.0,1.0,10,19.054792
8651,태양광,광주시,2018-12-27,-2.4,28.0,1.0,11,24.96907
8652,태양광,광주시,2018-12-27,-2.1,27.0,1.0,12,26.5874
8653,태양광,광주시,2018-12-27,-1.9,28.0,1.0,13,25.5374
8654,태양광,광주시,2018-12-27,-1.9,33.0,1.0,14,19.736615
8655,태양광,광주시,2018-12-27,-2.0,31.0,1.0,15,9.383826
8656,태양광,광주시,2018-12-27,-2.8,37.0,1.0,16,3.592474
8657,태양광,광주시,2018-12-27,-3.6,42.0,0.8,17,0.37068
8658,태양광,광주시,2018-12-27,-4.0,47.0,0.0,18,2.08902
8659,태양광,광주시,2018-12-27,-4.1,54.0,0.0,19,2.31914
8660,태양광,광주시,2018-12-27,-4.3,59.0,0.0,20,1.49496
8661,태양광,광주시,2018-12-27,-4.1,61.0,0.0,21,0.47112
8662,태양광,광주시,2018-12-27,-4.4,62.0,0.0,22,0.39912
8663,태양광,광주시,2018-12-27,-4.7,61.0,0.0,23,0.2196
8664,태양광,광주시,2018-12-28,-5.4,65.0,0.0,0,0.17616
8665,태양광,광주시,2018-12-28,-5.6,64.0,0.0,1,0.17616
8666,태양광,광주시,2018-12-28,-6.0,56.0,0.0,2,0.0036
8667,태양광,광주시,2018-12-28,-6.2,55.0,0.0,3,0.0
8668,태양광,광주시,2018-12-28,-6.1,52.0,0.0,4,0.0
8669,태양광,광주시,2018-12-28,-6.1,59.0,0.0,5,0.0
8670,태양광,광주시,2018-12-28,-6.1,65.0,0.0,6,0.0
8671,태양광,광주시,2018-12-28,-6.5,65.0,0.0,7,0.003588
8672,태양광,광주시,2018-12-28,-6.1,65.0,0.0,8,0.831857
8673,태양광,광주시,2018-12-28,-5.2,61.0,0.4,9,3.107538
8674,태양광,광주시,2018-12-28,-4.0,59.0,0.4,10,7.271747
8675,태양광,광주시,2018-12-28,-2.4,58.0,0.9,11,10.202064
8676,태양광,광주시,2018-12-28,-1.6,53.0,1.0,12,13.035542
8677,태양광,광주시,2018-12-28,-2.3,52.0,1.0,13,13.107928
8678,태양광,광주시,2018-12-28,-2.8,54.0,0.7,14,11.329193
8679,태양광,광주시,2018-12-28,-3.1,56.0,0.5,15,7.547658
8680,태양광,광주시,2018-12-28,-3.3,55.0,0.4,16,2.463982
8681,태양광,광주시,2018-12-28,-3.8,57.0,0.4,17,0.217176
8682,태양광,광주시,2018-12-28,-4.4,61.0,0.0,18,1.07786
8683,태양광,광주시,2018-12-28,-4.7,61.0,0.0,19,0.98042
8684,태양광,광주시,2018-12-28,-5.2,60.0,0.0,20,0.5692
8685,태양광,광주시,2018-12-28,-5.9,64.0,0.0,21,0.04096
8686,태양광,광주시,2018-12-28,-6.1,63.0,0.0,22,0.0056
8687,태양광,광주시,2018-12-28,-6.4,62.0,0.0,23,0.0
8688,태양광,광주시,2018-12-29,-6.9,59.0,0.0,0,0.0
8689,태양광,광주시,2018-12-29,-6.3,51.0,0.0,1,0.0
8690,태양광,광주시,2018-12-29,-6.6,57.0,0.0,2,0.0
8691,태양광,광주시,2018-12-29,-6.1,57.0,0.0,3,0.0
8692,태양광,광주시,2018-12-29,-6.5,67.0,0.0,4,0.0
8693,태양광,광주시,2018-12-29,-6.2,67.0,0.0,5,0.0
8694,태양광,광주시,2018-12-29,-6.0,67.0,0.0,6,0.0
8695,태양광,광주시,2018-12-29,-5.4,69.0,0.0,7,0.017296
8696,태양광,광주시,2018-12-29,-5.5,64.0,0.0,8,1.971808
8697,태양광,광주시,2018-12-29,-4.4,57.0,0.8,9,7.707549
8698,태양광,광주시,2018-12-29,-2.8,50.0,1.0,10,13.832055
8699,태양광,광주시,2018-12-29,-1.6,46.0,1.0,11,19.091942
8700,태양광,광주시,2018-12-29,-0.8,43.0,1.0,12,21.936864
8701,태양광,광주시,2018-12-29,0.1,41.0,1.0,13,22.203225
8702,태양광,광주시,2018-12-29,0.2,40.0,1.0,14,18.680346
8703,태양광,광주시,2018-12-29,0.7,38.0,1.0,15,11.204153
8704,태양광,광주시,2018-12-29,-0.1,39.0,1.0,16,3.972317
8705,태양광,광주시,2018-12-29,-1.2,45.0,1.0,17,0.287945
8706,태양광,광주시,2018-12-29,-2.1,53.0,0.2,18,1.10664
8707,태양광,광주시,2018-12-29,-2.4,53.0,0.0,19,0.97866
8708,태양광,광주시,2018-12-29,-2.5,57.0,0.0,20,0.92872
8709,태양광,광주시,2018-12-29,-3.2,63.0,0.0,21,0.21736
8710,태양광,광주시,2018-12-29,-3.3,63.0,0.0,22,0.206
8711,태양광,광주시,2018-12-29,-3.7,72.0,0.0,23,0.1764
8712,태양광,광주시,2018-12-30,-4.2,83.0,0.0,0,0.17616
8713,태양광,광주시,2018-12-30,-4.2,83.0,0.0,1,0.17616
8714,태양광,광주시,2018-12-30,-3.9,80.0,0.0,2,0.0048
8715,태양광,광주시,2018-12-30,-4.4,73.0,0.0,3,0.0
8716,태양광,광주시,2018-12-30,-4.2,64.0,0.0,4,0.0
8717,태양광,광주시,2018-12-30,-4.7,63.0,0.0,5,0.0
8718,태양광,광주시,2018-12-30,-5.1,61.0,0.0,6,0.0
8719,태양광,광주시,2018-12-30,-5.1,60.0,0.0,7,0.007112
8720,태양광,광주시,2018-12-30,-5.5,64.0,0.0,8,1.145638
8721,태양광,광주시,2018-12-30,-3.8,58.0,0.8,9,6.111221
8722,태양광,광주시,2018-12-30,-2.9,55.0,1.0,10,13.89653
8723,태양광,광주시,2018-12-30,-1.4,46.0,1.0,11,19.228805
8724,태양광,광주시,2018-12-30,-0.3,43.0,1.0,12,24.080723
8725,태양광,광주시,2018-12-30,-0.1,34.0,1.0,13,21.623075
8726,태양광,광주시,2018-12-30,0.0,29.0,1.0,14,19.513778
8727,태양광,광주시,2018-12-30,1.7,25.0,1.0,15,12.191561
8728,태양광,광주시,2018-12-30,1.4,28.0,1.0,16,4.342302
8729,태양광,광주시,2018-12-30,-0.2,35.0,1.0,17,0.35587
8730,태양광,광주시,2018-12-30,-1.8,44.0,0.2,18,1.37278
8731,태양광,광주시,2018-12-30,-2.0,51.0,0.0,19,1.15408
8732,태양광,광주시,2018-12-30,-2.5,47.0,0.0,20,0.93016
8733,태양광,광주시,2018-12-30,-2.7,51.0,0.0,21,0.21704
8734,태양광,광주시,2018-12-30,-2.9,55.0,0.0,22,0.20616
8735,태양광,광주시,2018-12-30,-3.1,55.0,0.0,23,0.1764
8736,태양광,광주시,2018-12-31,-3.1,53.0,0.0,0,0.17616
8737,태양광,광주시,2018-12-31,-3.6,55.0,0.0,1,0.1764
8738,태양광,광주시,2018-12-31,-3.7,54.0,0.0,2,0.00456
8739,태양광,광주시,2018-12-31,-4.2,57.0,0.0,3,0.0
8740,태양광,광주시,2018-12-31,-4.9,60.0,0.0,4,0.0
8741,태양광,광주시,2018-12-31,-5.3,61.0,0.0,5,0.0
8742,태양광,광주시,2018-12-31,-6.0,61.0,0.0,6,0.0
8743,태양광,광주시,2018-12-31,-6.5,66.0,0.0,7,0.013736
8744,태양광,광주시,2018-12-31,-6.7,69.0,0.0,8,2.799953
8745,태양광,광주시,2018-12-31,-4.9,59.0,0.9,9,10.613646
8746,태양광,광주시,2018-12-31,-3.1,52.0,1.0,10,17.551533
8747,태양광,광주시,2018-12-31,-1.3,39.0,1.0,11,23.342558
8748,태양광,광주시,2018-12-31,-0.1,34.0,1.0,12,25.008708
8749,태양광,광주시,2018-12-31,2.3,24.0,1.0,13,24.15023
8750,태양광,광주시,2018-12-31,3.2,19.0,1.0,14,19.741688
8751,태양광,광주시,2018-12-31,3.9,20.0,1.0,15,12.048576
8752,태양광,광주시,2018-12-31,2.9,14.0,1.0,16,4.574616
8753,태양광,광주시,2018-12-31,1.6,25.0,1.0,17,0.514341
8754,태양광,광주시,2018-12-31,-0.2,37.0,0.3,18,2.14448
8755,태양광,광주시,2018-12-31,-0.7,43.0,0.0,19,2.1621
8756,태양광,광주시,2018-12-31,-1.2,48.0,0.0,20,1.6288
8757,태양광,광주시,2018-12-31,-2.0,52.0,0.0,21,0.5272
8758,태양광,광주시,2018-12-31,-1.8,51.0,0.0,22,0.2364
8759,태양광,광주시,2018-12-31,-1.4,49.0,0.0,23,0.17616
8760,태양광,광주시,2019-01-01,-0.7,46.0,0.0,0,0.0012
8761,태양광,광주시,2019-01-01,-1.5,53.0,0.0,1,0.0
8762,태양광,광주시,2019-01-01,-1.8,55.0,0.0,2,0.0
8763,태양광,광주시,2019-01-01,-2.0,55.0,0.0,3,0.0
8764,태양광,광주시,2019-01-01,-1.5,54.0,0.0,4,0.0
8765,태양광,광주시,2019-01-01,-1.3,56.0,0.0,5,0.0
8766,태양광,광주시,2019-01-01,-0.9,57.0,0.0,6,0.0
8767,태양광,광주시,2019-01-01,-0.5,61.0,0.0,7,0.000112
8768,태양광,광주시,2019-01-01,-0.3,62.0,0.0,8,0.307019
8769,태양광,광주시,2019-01-01,-0.2,65.0,0.0,9,2.127612
8770,태양광,광주시,2019-01-01,0.4,62.0,0.0,10,5.320219
8771,태양광,광주시,2019-01-01,1.2,62.0,0.0,11,8.231687
8772,태양광,광주시,2019-01-01,1.1,72.0,0.2,12,9.501196
8773,태양광,광주시,2019-01-01,1.7,83.0,0.5,13,5.752057
8774,태양광,광주시,2019-01-01,0.6,94.0,0.0,14,5.583056
8775,태양광,광주시,2019-01-01,1.0,92.0,0.2,15,5.441794
8776,태양광,광주시,2019-01-01,1.4,70.0,0.2,16,2.576535
8777,태양광,광주시,2019-01-01,1.1,63.0,0.3,17,0.318727
8778,태양광,광주시,2019-01-01,0.6,58.0,0.0,18,1.66946
8779,태양광,광주시,2019-01-01,0.3,67.0,0.0,19,0.44128
8780,태양광,광주시,2019-01-01,0.4,66.0,0.0,20,0.13632
8781,태양광,광주시,2019-01-01,0.5,62.0,0.0,21,0.0
8782,태양광,광주시,2019-01-01,0.3,64.0,0.0,22,0.0
8783,태양광,광주시,2019-01-01,0.3,60.0,0.0,23,0.0
8784,태양광,광주시,2019-01-02,0.1,61.0,0.0,0,0.0
8785,태양광,광주시,2019-01-02,-0.1,64.0,0.0,1,0.0
8786,태양광,광주시,2019-01-02,-0.4,65.0,0.0,2,0.0
8787,태양광,광주시,2019-01-02,-1.0,68.0,0.0,3,0.0
8788,태양광,광주시,2019-01-02,-1.1,66.0,0.0,4,0.0
8789,태양광,광주시,2019-01-02,-1.3,63.0,0.0,5,0.0
8790,태양광,광주시,2019-01-02,-1.5,64.0,0.0,6,0.0
8791,태양광,광주시,2019-01-02,-2.2,67.0,0.0,7,0.012696
8792,태양광,광주시,2019-01-02,-2.3,69.0,0.0,8,2.256301
